Date,Close,High,Low,Open,Volume,Toyota Motor Corporation,Title_Sentiment
2021-02-16,1439.72119140625,1467.9849974886508,1433.9990880378662,1467.811642108892,38830000,46.33,0.0
2021-02-17,1430.0108642578125,1439.547737832447,1419.0868302390336,1439.2009212630214,22478500,65.46,0.4767
2021-02-18,1403.3076171875,1440.93494065532,1396.0248923496058,1439.2009635907527,35121000,46.28,0.4019
2021-02-19,1398.4525146484375,1400.533308310597,1385.4476865518927,1395.8515490291286,20686500,48.26,0.0
2021-02-22,1397.58544921875,1417.5261845363873,1395.504655671068,1412.6710701475,19143000,56.01,-0.2263
2021-02-24,1368.281494140625,1411.1107561524925,1366.3741613756897,1411.1107561524925,32805000,78.76,0.4019
2021-02-25,1390.302978515625,1406.4289462452004,1390.302978515625,1396.7187156948428,23664000,55.05,0.0
2021-02-26,1365.16015625,1383.193560510434,1358.39770902751,1378.1649845627464,37634000,48.3,0.0
2021-03-01,1374.1768798828125,1375.9108570183112,1361.345406746695,1371.749269559688,19482000,75.16,0.4404
2021-03-02,1373.830078125,1389.7826891105744,1359.4380889116537,1387.0083679972427,24477000,64.44,0.0
2021-03-03,1382.1531982421875,1391.3433621651607,1370.7089909359229,1383.540464683552,21733500,78.25,0.0258
2021-03-04,1373.65673828125,1387.5285556719548,1353.195828796674,1387.1817390704737,27260000,45.32,0.5859
2021-03-05,1381.8062744140625,1381.8062744140625,1350.074411547852,1371.5757680710087,33935000,45.69,0.0
2021-03-08,1380.4190673828125,1412.671103550605,1373.6566204848905,1402.6140579714881,34496000,45.96,0.0
2021-03-09,1419.953857421875,1419.953857421875,1390.6496027609446,1402.6140868138832,40585000,68.82,0.2732
2021-03-10,1409.37646484375,1424.1152691388888,1405.388338965894,1421.8611202369316,28637000,70.84,0.2716
2021-03-11,1402.9609375,1418.2200218239257,1397.5856504087794,1413.885078739531,29117500,48.6,0.3182
2021-03-12,1412.3243408203125,1412.3243408203125,1390.3028105947687,1399.3195126359633,32525000,72.22,0.0
2021-03-15,1446.1368408203125,1446.1368408203125,1423.5951394646002,1423.7684948339129,32264000,70.49,0.4939
2021-03-16,1433.8258056640625,1444.9231963727918,1424.9824583412255,1444.9231963727918,28501000,78.78,0.2263
2021-03-17,1440.588134765625,1440.588134765625,1410.2435359105266,1423.5951805734821,26795500,75.19,-0.34
2021-03-18,1499.89013671875,1499.89013671875,1455.5003669134455,1456.8875273760689,74761500,60.75,0.1779
2021-03-19,1498.849853515625,1510.640876675658,1492.607472430739,1499.023208892887,49527500,60.39,0.2023
2021-03-22,1449.9515380859375,1484.2842603239155,1449.9515380859375,1483.0704552994634,43614000,54.39,0.0
2021-03-23,1439.894775390625,1468.505400505562,1439.894775390625,1457.7547202047497,30356500,72.41,0.0
2021-03-24,1407.9892578125,1440.0678308045335,1406.7754528028477,1429.6639692936037,37637000,56.26,-0.2263
2021-03-25,1414.4051513671875,1429.6641287854497,1410.0702085873652,1426.7163465284577,31401000,78.8,-0.5574
2021-03-26,1449.4315185546875,1452.379194995117,1427.93015990933,1435.212884988149,28822500,43.16,0.0258
2021-03-29,1467.8116455078125,1475.9613592130804,1453.2461952331391,1472.1465883474693,46138500,75.4,0.0258
2021-03-30,1473.4501953125,1483.8463948653334,1449.662133429772,1482.4367534486987,36770500,62.95,0.0
2021-03-31,1518.2071533203125,1524.022099790986,1487.3707722433085,1491.4236397952957,54920000,55.16,0.1027
2021-04-01,1484.198974609375,1532.1275402179513,1480.498652091836,1531.9513753547376,32919500,76.4,0.4019
2021-04-02,1491.0711669921875,1514.5067945428425,1485.7849303620205,1499.5291240907027,21686500,64.34,0.4767
2021-04-05,1490.894775390625,1498.4717999938186,1483.8464604471899,1496.8858861120452,20385000,48.89,0.0
2021-04-06,1474.155029296875,1510.1014785741497,1469.7498324515595,1510.1014785741497,27262000,65.66,0.0
2021-04-07,1495.4761962890625,1506.224833210831,1481.0271296123633,1493.1855155162468,29696000,71.03,0.4767
2021-04-08,1483.31787109375,1497.4145011018613,1478.3840721006616,1497.4145011018613,22586000,79.21,0.25
2021-04-09,1483.31787109375,1501.9959703837485,1480.8510253715817,1485.4323871047172,30089500,40.97,0.0
2021-04-12,1486.3133544921875,1500.2338189704749,1486.3133544921875,1488.6040352478085,19728000,58.83,0.0
2021-04-13,1499.000244140625,1508.5154037823072,1488.6039376751173,1489.3088121146818,23458000,72.22,0.0
2021-04-14,1495.1240234375,1500.2340955294505,1482.9656353835576,1491.952302764357,22063500,76.36,0.0
2021-04-15,1509.0443115234375,1514.6828775853367,1501.4672867238473,1506.5773582097913,21805500,57.3,0.6369
2021-04-16,1503.052978515625,1511.5109339072549,1496.0046644311437,1510.9823318606664,16660000,47.77,0.5859
2021-04-19,1501.6434326171875,1505.8723568073233,1494.771282928693,1502.7006367775352,15545000,74.92,0.1027
2021-04-20,1483.31787109375,1495.4762574952467,1478.7365093606147,1495.4762574952467,27998500,45.16,0.0
2021-04-21,1447.0191650390625,1464.9923907183208,1443.142570080986,1462.525437322611,39924000,59.24,0.0
2021-04-22,1474.5074462890625,1482.7892377541834,1462.1728952917015,1474.1550090365308,22731500,73.65,0.5859
2021-04-23,1458.4725341796875,1461.8204191177258,1449.6621408447234,1460.7632149370288,18558000,49.3,0.0
2021-04-26,1456.358154296875,1470.10234767341,1454.2436381892335,1468.868870981556,17808500,57.36,0.13648327376697644
2021-04-27,1439.9708251953125,1454.7722226716378,1438.5611836569133,1449.8384235128626,21835000,70.3,0.5106
2021-04-28,1462.3492431640625,1465.6971283640232,1442.0853369082938,1444.9046199765507,26628000,60.06,0.0
2021-04-30,1432.0413818359375,1468.16399520703,1429.0458265344387,1468.16399520703,34068000,43.6,0.0
2021-05-06,1473.6263427734375,1482.2605711151734,1458.2962371201231,1471.3356620548377,37632000,55.68,0.5106
2021-05-07,1473.802734375,1474.8599386233288,1459.7061041372622,1471.5119459223647,16326000,41.41,-0.5994
2021-05-10,1498.823974609375,1502.700568936879,1479.2649456847369,1481.0270242382624,22024000,71.14,0.0
2021-05-11,1469.749755859375,1498.295451439185,1462.7014412741748,1492.6567782612756,27511500,45.06,0.0
2021-05-12,1501.819580078125,1509.572768993418,1442.085179637491,1469.5735629758146,62621500,70.59,-0.296
2021-05-13,1478.7362060546875,1503.9339055160958,1475.7406512826365,1497.7666311525265,36050500,79.15,0.0
2021-05-14,1493.890625,1500.5865040053873,1469.7501200540771,1488.7806601887605,29576500,48.81,0.0
2021-05-17,1523.8455810546875,1528.779379719754,1506.401067108694,1511.8634678541703,33781500,59.72,0.6124
2021-05-18,1553.9771728515625,1562.7875659223873,1532.8322294815832,1533.0083943235022,45978500,55.99,0.0
2021-05-19,1532.8323974609375,1550.2769131236262,1529.4844047076283,1541.8189563584963,33108500,75.64,0.0
2021-05-20,1526.8411865234375,1533.889501291001,1519.4404345077462,1529.4843045612738,18772500,40.56,0.0
2021-05-21,1540.5853271484375,1545.8715630468414,1528.2507767188283,1533.5370126172322,25783500,62.18,0.0
2021-05-24,1556.796630859375,1576.884372341579,1545.5192834397596,1547.810071935037,29395000,71.16,0.0
2021-05-25,1564.1971435546875,1567.545028255911,1553.8008371353212,1565.078182825863,21782000,58.01,0.0
2021-05-26,1569.307373046875,1585.518519896634,1557.8538605783913,1560.3208139757216,31566500,53.44,0.4404
2021-05-27,1582.3465576171875,1585.870714761101,1566.4878504695764,1568.4260938792324,61763500,59.8,0.0
2021-05-28,1609.658935546875,1617.5882899091748,1598.5578609494055,1608.777896173286,39897000,51.12,0.2732
2021-05-31,1606.134765625,1625.8700689504385,1603.4916475246846,1609.6589230920872,37511500,64.02,0.0
2021-06-01,1660.4066162109375,1660.4066162109375,1608.7777355820715,1608.7777355820715,45532500,48.95,0.5859
2021-06-02,1696.5294189453125,1698.2914977160385,1661.287843530791,1679.9659430297393,57631500,71.22,0.0
2021-06-03,1725.074951171875,1754.5016853318486,1707.6303299944602,1710.978322357396,61649500,51.78,0.0
2021-06-04,1753.0921630859375,1756.087610873566,1727.1895843694565,1746.0438481997521,49867000,41.1,0.0
2021-06-07,1747.45361328125,1756.9687745214478,1738.2907817712849,1753.7970541080485,31870000,68.3,0.0
2021-06-08,1736.704833984375,1744.2818589145286,1724.1941174394215,1733.5331136327147,26894500,66.79,0.0
2021-06-09,1745.5152587890625,1753.2684487174668,1729.3042194730929,1733.1807068885375,22140500,71.3,0.0
2021-06-10,1738.466796875,1747.6296275956267,1730.361277900262,1732.1233565946613,20786500,66.77,0.4754
2021-06-11,1737.5858154296875,1744.9865677025316,1723.3130205489365,1734.9426973000113,32905500,67.21,0.7783
2021-06-14,1744.4580078125,1754.6780433182162,1741.4624523499397,1749.7442441998105,15667000,66.07,0.13648327376697644
2021-06-15,1775.294189453125,1777.9373073530553,1741.6385312135108,1747.2770966943679,36932500,57.58,0.6249
2021-06-16,1792.9151611328125,1820.2273822606342,1780.5806096557317,1785.866846003052,31059500,73.76,0.0
2021-06-17,1802.6065673828125,1807.8928036507973,1780.5805829328758,1787.6288979568556,21280500,41.33,0.0
2021-06-18,1732.6519775390625,1784.9857368417033,1732.6519775390625,1784.9857368417033,61132000,55.57,-0.8748
2021-06-21,1698.29150390625,1720.3174886206098,1684.5473109542402,1690.7145866742608,47090500,71.18,0.6249
2021-06-22,1755.0303955078125,1759.4355922836855,1734.2378882354417,1747.101041311241,38258000,54.54,0.0
2021-06-23,1723.6654052734375,1741.8147943676195,1720.6698499746892,1735.6475189196815,32535000,60.61,0.25
2021-06-24,1731.066162109375,1744.6340820933724,1728.7753737548048,1744.4579172424435,22403500,64.1,0.0
2021-06-25,1735.471435546875,1745.3390337073442,1729.8327619342838,1742.8720803928502,20322000,42.85,0.3612
2021-06-28,1734.2379150390625,1740.5813554748613,1728.0706394575216,1735.9999937766456,16448500,56.71,-0.3818
2021-06-29,1716.2647705078125,1725.6037667431242,1707.6305412711763,1724.3702900594967,21674000,44.44,0.0
2021-06-30,1710.9783935546875,1724.1939836181893,1710.9783935546875,1722.2557400950413,20215500,49.27,-0.2023
2021-07-01,1707.454345703125,1716.0885747844898,1697.7629123683807,1714.1502235882883,21939000,71.54,0.0
2021-07-02,1730.3612060546875,1737.4095205396352,1716.0884122421658,1718.379092940025,22461000,51.61,0.2263
2021-07-05,1721.9033203125,1727.718158489661,1716.0884821353388,1716.0884821353388,15841500,76.12,0.0
2021-07-06,1725.77978515625,1730.7135836158534,1717.3217220269407,1726.4845520511988,13521000,40.55,0.296
2021-07-07,1715.2076416015625,1718.2030896878769,1704.106458509886,1714.326602152938,22735500,54.86,0.0
2021-07-08,1704.8111572265625,1721.1984677707733,1704.8111572265625,1709.3925188673097,25416500,50.87,0.0
2021-07-09,1700.4058837890625,1705.515954853108,1669.0409055771065,1686.4854195447629,43443500,66.96,0.0
2021-07-12,1729.4801025390625,1735.4712126483523,1719.6125056459566,1732.123220372795,22882000,65.91,0.0
2021-07-13,1738.290771484375,1741.6387642918355,1731.066291277232,1739.1718109022586,16499500,42.55,0.7964
2021-07-14,1738.9954833984375,1763.8407496395964,1725.0750188782865,1726.8370975492553,28623500,77.92,-0.5994
2021-07-15,1732.475830078125,1747.80593654978,1727.3657587379898,1740.9337864783913,18423000,79.64,0.0
2021-07-16,1738.466796875,1749.7441435386559,1727.3657226100331,1729.6564034030027,18315000,48.77,0.5423
2021-07-19,1716.2647705078125,1729.3041967940067,1712.2120107319702,1724.1941251970168,20903000,67.89,0.2263
2021-07-20,1693.710205078125,1707.2782336763873,1690.8908144006086,1705.692319698487,31507000,70.66,0.0
2021-07-21,1713.62158203125,1731.418534362408,1706.7494318961485,1709.9212596808118,20714500,42.46,0.0
2021-07-26,1731.947265625,1747.2772648812136,1723.31303663463,1742.6959030998455,19701000,61.73,0.0
2021-07-27,1739.3477783203125,1747.8058418108644,1736.704660366701,1744.2816845393827,19424500,59.21,0.0
2021-07-28,1727.5419921875,1738.995503682392,1724.1939996541091,1725.07503899987,22825000,64.56,0.0
2021-07-29,1736.704833984375,1750.4491347561618,1728.5993144691595,1742.3435076921905,21100000,78.97,0.0
2021-07-30,1727.71826171875,1743.7531357636444,1727.71826171875,1729.4803405170353,26432000,52.97,0.0
2021-08-02,1767.364990234375,1768.246029611361,1737.7620886773882,1742.1672855623192,25838500,65.73,0.13648327376697644
2021-08-03,1771.770263671875,1784.9858548976722,1761.55022796701,1766.484027181556,17516500,60.87,0.34
2021-08-04,1756.79248046875,1787.6288580095757,1731.2423390777801,1777.056385709864,43509500,41.04,0.296
2021-08-05,1753.9732666015625,1767.365022355643,1748.158320568767,1761.902621138552,20804500,77.48,0.0
2021-08-06,1733.5330810546875,1750.9777039841176,1724.722687160784,1747.98214855044,32304000,48.56,0.0
2021-08-10,1740.2288818359375,1755.2065507922673,1737.7620361841443,1750.2727519399318,22127500,46.15,0.5106
2021-08-11,1757.321044921875,1765.602836222288,1743.048250642571,1744.4578920759132,18138500,52.8,0.13648327376697644
2021-08-12,1755.0303955078125,1769.127025190606,1750.2727614801197,1764.7218284147332,15295000,53.02,0.4767
2021-08-13,1755.9114990234375,1764.7218928971124,1754.1494202487024,1756.0876638814095,16832000,79.13,0.0
2021-08-16,1729.127685546875,1744.6339555097634,1725.2510911689676,1744.4577906716163,25924000,56.58,0.13648327376697644
2021-08-17,1718.5552978515625,1737.7619982903561,1718.5552978515625,1736.7046865637158,20982000,46.49,0.5994
2021-08-18,1713.62158203125,1724.3702193720483,1712.3881053981868,1718.026778900225,19215500,74.64,0.0
2021-08-19,1637.8521728515625,1707.2781175497623,1633.6231408973192,1705.6922036797337,49063500,57.95,-0.128
2021-08-20,1570.89306640625,1645.4289694158333,1561.906508597175,1626.3985421121354,101544500,59.31,0.0
2021-08-23,1624.989013671875,1633.9755721054512,1594.3288009889388,1602.963029718257,48603500,75.64,0.7096
2021-08-24,1633.799560546875,1641.2003133594267,1627.4560120437907,1636.7951161553792,30714000,41.01,0.7672
2021-08-25,1671.155517578125,1684.371108108692,1650.1867375834584,1651.0677769521628,30993000,64.94,0.3818
2021-08-26,1675.208251953125,1686.4854911735729,1662.5212637249651,1682.7851689002032,23644500,76.16,0.0
2021-08-27,1666.9266357421875,1671.6842702714998,1656.5303272354963,1657.9400763914116,18366500,41.11,-0.4767
2021-08-30,1679.9658203125,1685.075783845084,1674.3271471483167,1677.851304432338,23974500,73.52,0.0
2021-08-31,1690.18603515625,1694.9436695067493,1666.221698540265,1675.0320926897984,28880000,78.32,0.4215
2021-09-01,1700.75830078125,1712.9165786960293,1695.295792545268,1709.392421465877,20667000,49.97,0.296
2021-09-02,1700.4058837890625,1703.049001743139,1690.1858492097167,1699.524844471037,16989000,51.32,0.6369
2021-09-03,1719.083740234375,1727.3655306876371,1697.7626334205652,1698.6436726698753,34369000,42.14,0.0
2021-09-06,1755.3829345703125,1755.3829345703125,1727.3658384312932,1739.1717879851176,29997000,62.66,0.0
2021-09-07,1762.959716796875,1781.4615429101855,1757.1448786710125,1762.959716796875,27051000,54.56,0.5859
2021-09-08,1758.02587890625,1767.364874179303,1742.3433360061977,1744.4578518818641,28210000,64.61,0.0258
2021-09-09,1744.1055908203125,1756.2639776719805,1739.1717916445473,1746.396271771694,25646500,60.16,-0.2023
2021-09-10,1754.854248046875,1757.3210937365607,1734.7665075303248,1735.2951096389181,32121000,62.97,-0.4767
2021-09-13,1725.9561767578125,1725.9561767578125,1702.3442779255952,1713.0930230860095,43968500,67.82,0.0
2021-09-14,1752.5634765625,1752.5634765625,1732.123406142275,1735.6475636318828,30225000,41.36,0.0
2021-09-15,1740.2288818359375,1745.8675551880704,1737.2334340836705,1740.9337563357349,21345500,44.94,0.0
2021-09-16,1751.5062255859375,1761.1976584236866,1743.7530362962386,1745.6913873930378,26673500,43.09,0.0
2021-09-17,1765.6029052734375,1765.6029052734375,1750.0966338027424,1755.7353073053819,38861500,41.09,-0.1531
2021-09-21,1749.56787109375,1755.030271690962,1732.6518521385678,1737.409485830611,29438500,72.47,0.3818
2021-09-22,1730.3612060546875,1742.6957564033462,1727.894252965458,1742.6957564033462,23934000,62.43,0.0
2021-09-24,1779.699462890625,1779.699462890625,1757.321042194033,1759.4355581151376,34908000,66.74,0.0
2021-09-27,1820.2274169921875,1823.7515746243118,1788.509998303069,1789.3910377111001,26810000,65.71,0.0
2021-09-28,1829.9185791015625,1843.1341682621419,1806.1305186125196,1836.0858540431661,189085000,61.47,0.0
2021-09-29,1847.74560546875,1854.430647456698,1818.7770901876434,1829.0274879024964,34887300,55.88,0.0
2021-09-30,1782.677734375,1861.1155546875,1782.677734375,1861.1155546875,33149100,50.87,-0.128
2021-10-01,1753.2635498046875,1786.243087853886,1751.9265415053958,1764.8509550652168,27672500,51.76,0.25
2021-10-04,1722.066650390625,1773.3186340332031,1716.2729478918989,1772.4272951872454,22442600,46.38,0.5859
2021-10-05,1695.32666015625,1719.3928114833893,1657.890424758478,1693.5439822801657,29108900,72.69,0.25
2021-10-06,1640.0634765625,1691.3154602050781,1620.4540219514267,1684.6304188603942,35192500,74.99,0.5423
2021-10-07,1665.9124755859375,1672.151848153675,1640.509315845863,1650.7597136357176,18340800,71.29,0.5574
2021-10-08,1714.0447998046875,1736.7739430158263,1707.3597576837644,1711.3707829563184,22700900,45.19,0.3182
2021-10-11,1771.09033203125,1771.981670899912,1719.3926776488584,1720.2840165175203,18449100,60.65,0.0
2021-10-12,1784.9061279296875,1794.7108557235583,1767.9706890130012,1777.3297473616963,18513900,64.95,0.3818
2021-10-13,1761.2857666015625,1799.6133414820622,1761.2857666015625,1798.722002531353,19436600,47.11,0.0
2021-10-14,1769.7535400390625,1770.199209527866,1729.6432860467391,1751.4810909981152,13517700,45.58,-0.2263
2021-10-15,1776.8839111328125,1782.2319439729413,1759.9484738057376,1781.7862745695973,18602800,44.54,0.5994
2021-10-18,1818.33154296875,1837.9410007850795,1804.9614580939797,1805.852797085631,24313600,75.33,0.802
2021-10-19,1809.41796875,1816.5486799568966,1791.5911907327588,1816.1030105064656,14539000,47.34,0.0
2021-10-20,1810.7550048828125,1829.9187915453674,1805.8526408528564,1823.2337496863365,15372800,59.5,0.0
2021-10-21,1767.9708251953125,1810.7550952277677,1767.9708251953125,1804.961391994206,17327500,73.61,0.4215
2021-10-22,1767.9708251953125,1782.232248539464,1751.0353849741323,1758.6117661257128,15610500,55.37,0.2732
2021-10-25,1734.9912109375,1753.709328291565,1718.5014408874904,1728.306169025334,16310200,78.75,-0.4767
2021-10-26,1764.85107421875,1775.9928107984138,1751.4809903231535,1759.5030406605115,15149500,51.96,-0.128
2021-10-27,1786.2431640625,1786.2431640625,1768.4163859780438,1781.3408000892746,14028900,44.79,0.0
2021-10-28,1782.677734375,1794.2651396484375,1759.502923828125,1771.5359985351563,17683000,55.72,0.0
2021-10-29,1788.471435546875,1789.8084438465612,1763.0682778528376,1776.884030282928,18052200,46.95,0.0
2021-11-01,1827.24462890625,1827.24462890625,1802.2871412919208,1807.635174352134,24547300,55.62,0.0
2021-11-02,1825.4620361328125,1835.2667638659477,1809.8636056482792,1825.0163666903973,17669100,68.71,0.4939
2021-11-04,1838.8321533203125,1871.8116926673079,1807.1896223252222,1845.0715256292035,38783500,52.98,0.4215
2021-11-05,1813.8746337890625,1863.789611426501,1799.1675421637458,1862.8982725401181,20210400,69.21,0.4927
2021-11-08,1807.6353759765625,1832.5928663746608,1807.6353759765625,1819.668451704217,14062700,50.17,0.4767
2021-11-09,1778.2210693359375,1825.9076995161245,1778.2210693359375,1822.3423439886337,16797300,70.43,0.0
2021-11-10,1787.580078125,1796.0477972684491,1781.3407061245637,1784.9060615533842,12819100,66.59,0.25
2021-11-11,1809.41796875,1818.3313577586207,1789.8085129310346,1798.7219019396553,15549700,60.65,-0.4404
2021-11-12,1852.64794921875,1858.4416522112551,1819.222739646605,1822.7880953343006,26162900,59.91,0.0
2021-11-15,1873.5943603515625,1887.4101132466383,1861.5612852493998,1866.4636491799106,21902800,77.18,0.0
2021-11-16,1908.8023681640625,1920.8354440315454,1882.5078690462292,1882.5078690462292,23534300,62.23,0.0
2021-11-17,1896.76904296875,1950.2493731276434,1896.76904296875,1947.5753566196988,26692900,67.52,0.1779
2021-11-18,1893.6495361328125,1913.2589923789515,1876.2684271873713,1896.7692223537892,18309000,43.06,0.0
2021-11-19,1900.7802734375,1909.6936627619432,1873.5944359979485,1880.725147457503,20093600,47.15,-0.7845
2021-11-22,1876.2685546875,1901.6717156417012,1872.7031987641033,1901.2260461512767,18371200,75.07,0.8126
2021-11-24,1893.6495361328125,1924.4007288824394,1888.7471720712779,1898.5519001943474,21946800,58.42,0.0
2021-11-25,1882.5078125,1913.7046749230587,1882.5078125,1902.1172688802083,14283000,53.1,0.3818
2021-11-26,1849.0826416015625,1880.279504679921,1840.614921623151,1871.8117847015094,22432100,42.68,0.5423
2021-11-29,1793.3739013671875,1819.2227299654223,1787.134528946924,1810.3093407936174,27978900,76.37,0.13648327376697644
2021-11-30,1783.569091796875,1837.4950938227175,1781.7864140439544,1828.5817050581154,42639000,61.87,0.0
2021-12-01,1823.2337646484375,1848.636923921222,1788.9172161571323,1789.3628856180583,25290500,55.22,0.0
2021-12-02,1823.2337646484375,1828.136128718624,1787.134538313428,1809.4180113597301,24357000,61.69,0.0
2021-12-03,1853.0938720703125,1855.7678892017273,1818.7773188838253,1829.4733874094836,19023700,46.32,0.1531
2021-12-06,1841.50634765625,1887.410305499569,1836.603983226381,1886.51896651232,19515300,59.44,0.0
2021-12-07,1876.2685546875,1884.736275005567,1829.918927683343,1840.6149954535333,28638400,53.77,0.5719
2021-12-08,1843.288818359375,1870.0289849700043,1843.288818359375,1860.2242572127736,24065300,46.86,0.0
2021-12-09,1833.03857421875,1864.6811073501704,1827.6905404500594,1854.430709293513,19139300,41.89,0.3182
2021-12-10,1829.02734375,1844.6257738258407,1820.5596245659724,1833.0383686266448,18235100,74.13,0.2263
2021-12-13,1784.4605712890625,1813.874756530091,1784.4605712890625,1811.2007396899976,28905200,65.81,0.2263
2021-12-14,1822.7879638671875,1831.7013524435552,1799.6131535686316,1801.395831283905,22353800,48.57,-0.25
2021-12-15,1888.30126953125,1900.334343469731,1854.430394741452,1856.6587417670964,35698900,40.58,0.4019
2021-12-16,1907.0196533203125,1927.520448845607,1900.780280769136,1913.7046953394304,30403400,41.48,0.0
2021-12-17,1874.0401611328125,1929.7488460654167,1871.8118137355082,1903.9000162566883,38176700,61.78,0.0
2021-12-20,1828.1361083984375,1867.8006899799736,1828.1361083984375,1847.299895005247,18811300,71.83,0.0
2021-12-21,1845.5172119140625,1865.126667920877,1842.3975257311602,1864.6809984661768,23334300,57.09,0.7003
2021-12-22,1833.03857421875,1851.7566924091677,1814.3204560283325,1847.2999976019253,19962800,52.84,0.0
2021-12-23,1868.69189453125,1868.69189453125,1831.7013323452034,1831.7013323452034,19290700,49.94,0.1027
2021-12-24,1868.69189453125,1882.5076466730263,1861.1155143244694,1872.7029193466044,10236700,57.19,0.3182
2021-12-27,1878.9423828125,1886.0730939427183,1865.5722994433409,1868.2463161171727,11932500,70.29,0.0
2021-12-28,1901.225830078125,1905.236855036096,1885.6273996860166,1898.5518134394779,17152500,64.33,0.7845
2021-12-29,1881.1705322265625,1897.660299981214,1877.6051770363676,1891.4209283983728,14440600,67.82,0.7297
2021-12-30,1876.7138671875,1886.0729247061267,1863.789454423682,1875.3768589705533,14009600,54.58,0.5859
2022-01-04,1991.6966552734375,1994.3706718166552,1920.3895474542944,1923.509233421382,43072600,74.25,0.0
2022-01-05,2042.9486083984375,2086.6242112830464,2013.534426863905,2076.819484104869,53536300,60.48,0.0
2022-01-06,2036.2637939453125,2074.1456986258445,2029.5787519428657,2036.2637939453125,37579600,53.27,0.4215
2022-01-07,2056.764404296875,2071.471495378521,2027.7958915602994,2056.3187348701586,30903500,54.75,0.3182
2022-01-11,2069.688720703125,2075.036753573159,2034.9265070479046,2058.9926549630572,29710800,57.85,0.7579
2022-01-12,2103.114013671875,2105.342360793799,2057.655732384625,2098.6573194280268,33915900,40.3,0.0
2022-01-13,2149.90966796875,2159.268727468614,2087.515937969657,2094.646649969553,39518400,56.59,0.0
2022-01-14,2130.2998046875,2159.713986091135,2116.9297222313025,2148.1265812957636,38594600,70.06,0.0
2022-01-17,2159.71435546875,2176.649796143082,2120.049770731499,2140.1048978458393,23591300,51.61,0.0
2022-01-18,2160.15966796875,2206.0636179998583,2139.6588747509736,2177.540775262082,41189300,54.47,0.836
2022-01-19,2052.753662109375,2118.7127463456295,2052.753662109375,2071.0261111207697,48185300,52.17,0.0
2022-01-20,2087.96142578125,2103.5598569236927,2037.6007766642208,2048.2968437333243,32283600,72.15,0.0
2022-01-21,2036.2637939453125,2045.1771832819081,1988.131491527695,2038.9378107462912,36518000,42.52,0.3612
2022-01-24,2030.9158935546875,2038.9379444838041,1977.8812235233056,1991.6969779012286,27763700,66.4,-0.1531
2022-01-25,1993.479248046875,2013.9800406715467,1982.3375129247709,1998.827280905485,31059200,78.91,0.5267
2022-01-26,1980.1094970703125,2016.6543943828863,1968.9677600847715,2007.7410047944536,26042500,66.83,0.3818
2022-01-27,1927.9658203125,2005.5122957480928,1923.9547957210038,1993.9248913726594,37600100,63.85,0.0
2022-01-28,1993.925048828125,2008.632140158328,1953.3691303115045,1960.9455106937303,31409300,41.26,0.3182
2022-01-31,2001.501708984375,2010.8607684118238,1953.3694033574961,1982.7835901294777,25588900,50.99,0.0
2022-02-01,1985.0118408203125,2026.9047714528024,1976.9897902736657,2015.3173651076456,24070100,78.56,0.0
2022-02-02,2026.4591064453125,2038.937851767606,1993.92523471219,2001.0559463249292,26879700,63.13,0.5859
2022-02-03,2044.28564453125,2061.66675203871,1993.924999701943,1995.707677395016,22026900,69.9,0.0258
2022-02-04,2030.0244140625,2049.633870532039,2015.7629911755625,2040.2748117624863,20162500,45.77,0.2023
2022-02-07,2028.2418212890625,2028.2418212890625,2006.404016577315,2014.4260672877529,19062800,51.1,0.3612
2022-02-08,2046.513916015625,2063.449353473942,2017.0997351669685,2020.665090421351,20722700,59.96,-0.3818
2022-02-09,2065.677734375,2117.375386411138,2051.8619825377564,2085.7328580097087,42075100,51.92,-0.2023
2022-02-10,2009.078125,2067.9064995563444,1980.5552767302574,2050.9710583961846,42419700,54.71,0.6369
2022-02-14,1944.9014892578125,1958.2715728228295,1925.292033362454,1937.7707780231367,39268700,58.35,0.0
2022-02-15,1919.4984130859375,1951.1409455514824,1911.9220320730606,1948.9125981947539,31404200,45.42,0.0
2022-02-16,1954.2603759765625,1959.1627395194912,1936.4335994568219,1947.5753347816596,22686900,74.43,0.5859
2022-02-17,1925.7376708984375,1941.7817709105514,1914.150265334133,1939.1077542418657,26975700,72.69,0.2732
2022-02-18,1946.6844482421875,1954.2608300233499,1907.465530786759,1908.8025393363757,20267400,53.59,0.5719
2022-02-21,1936.8795166015625,1940.4448723615285,1901.2259590019019,1914.5960431017745,15200700,57.06,0.3182
2022-02-22,1892.7581787109375,1917.7156682347927,1881.6164423163593,1914.5959820443106,21140000,73.13,0.0258
2022-02-24,1863.7894287109375,1893.2036090779682,1854.4303713214279,1879.8335270929542,29577000,61.68,0.128
2022-02-25,1875.376953125,1883.844672257456,1852.6478122957758,1858.4415148600879,26344300,62.19,0.0
2022-02-28,1906.1282958984375,1906.5739653620565,1860.224341145681,1878.0511196904408,26767700,76.15,0.0
2022-03-01,1901.225830078125,1919.943946548655,1888.7470857644385,1889.192755204213,23177000,55.12,0.0
2022-03-02,1816.9945068359375,1855.7677523828413,1812.9834814345338,1853.9850744266619,42180900,53.75,0.7096
2022-03-03,1824.5706787109375,1866.9092753102389,1823.6793398351629,1849.528167232631,26276600,62.13,-0.3182
2022-03-04,1759.5028076171875,1807.1894338621314,1751.4807583423371,1806.2980950538147,48833000,79.06,0.4215
